,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
344,0.425,0.242,0,-15.424,1,0.0267,0.88,0.0118,0.195,0.477,92.472,audio_features,39Bd345OWEhRNyfayhp9gv,spotify:track:39Bd345OWEhRNyfayhp9gv,https://api.spotify.com/v1/tracks/39Bd345OWEhRNyfayhp9gv,https://api.spotify.com/v1/audio-analysis/39Bd345OWEhRNyfayhp9gv,228160,4
345,0.649,0.679,2,-12.515,1,0.0316,0.464,0.00121,0.339,0.971,126.867,audio_features,2ymeOsYijJz09LfKw3yM2x,spotify:track:2ymeOsYijJz09LfKw3yM2x,https://api.spotify.com/v1/tracks/2ymeOsYijJz09LfKw3yM2x,https://api.spotify.com/v1/audio-analysis/2ymeOsYijJz09LfKw3yM2x,220573,4
346,0.633,0.934,0,-3.594,1,0.0344,0.219,0.00021,0.0592,0.963,128.606,audio_features,61UuPxxYUvacEH6SHIK3sU,spotify:track:61UuPxxYUvacEH6SHIK3sU,https://api.spotify.com/v1/tracks/61UuPxxYUvacEH6SHIK3sU,https://api.spotify.com/v1/audio-analysis/61UuPxxYUvacEH6SHIK3sU,228667,4
347,0.651,0.812,1,-6.912,1,0.239,0.33,0.000131,0.0833,0.927,189.684,audio_features,3YpN9pvaTXKSXurj3HBq8M,spotify:track:3YpN9pvaTXKSXurj3HBq8M,https://api.spotify.com/v1/tracks/3YpN9pvaTXKSXurj3HBq8M,https://api.spotify.com/v1/audio-analysis/3YpN9pvaTXKSXurj3HBq8M,166386,4
348,0.45,0.441,9,-12.718,0,0.0352,0.498,0.00562,0.133,0.811,208.282,audio_features,12q3V8ShACq2PSWINMc2rC,spotify:track:12q3V8ShACq2PSWINMc2rC,https://api.spotify.com/v1/tracks/12q3V8ShACq2PSWINMc2rC,https://api.spotify.com/v1/audio-analysis/12q3V8ShACq2PSWINMc2rC,233173,4
349,0.639,0.385,2,-13.253,1,0.0759,0.284,0.00193,0.0873,0.209,131.714,audio_features,3mDOHVY9MWZOTODSNF5GBj,spotify:track:3mDOHVY9MWZOTODSNF5GBj,https://api.spotify.com/v1/tracks/3mDOHVY9MWZOTODSNF5GBj,https://api.spotify.com/v1/audio-analysis/3mDOHVY9MWZOTODSNF5GBj,171933,4
350,0.695,0.283,9,-15.355,1,0.0296,0.679,0.0279,0.0767,0.447,91.657,audio_features,7tARa8NzT4bjH5LQmjf6lu,spotify:track:7tARa8NzT4bjH5LQmjf6lu,https://api.spotify.com/v1/tracks/7tARa8NzT4bjH5LQmjf6lu,https://api.spotify.com/v1/audio-analysis/7tARa8NzT4bjH5LQmjf6lu,268707,4
351,0.458,0.421,4,-6.96,1,0.0403,0.504,2.53e-05,0.0705,0.368,146.598,audio_features,6lUXneXZ9jc3HSMHgd8oqh,spotify:track:6lUXneXZ9jc3HSMHgd8oqh,https://api.spotify.com/v1/tracks/6lUXneXZ9jc3HSMHgd8oqh,https://api.spotify.com/v1/audio-analysis/6lUXneXZ9jc3HSMHgd8oqh,383503,3
352,0.371,0.507,7,-9.805,1,0.0325,0.58,0.0201,0.175,0.535,91.786,audio_features,5SwgE4wA0P7f6AEz2UQMB2,spotify:track:5SwgE4wA0P7f6AEz2UQMB2,https://api.spotify.com/v1/tracks/5SwgE4wA0P7f6AEz2UQMB2,https://api.spotify.com/v1/audio-analysis/5SwgE4wA0P7f6AEz2UQMB2,295147,4
353,0.4,0.452,7,-8.032,1,0.0371,0.821,0.000362,0.216,0.335,108.705,audio_features,4Z119c1lpzquvO3sB5jb0D,spotify:track:4Z119c1lpzquvO3sB5jb0D,https://api.spotify.com/v1/tracks/4Z119c1lpzquvO3sB5jb0D,https://api.spotify.com/v1/audio-analysis/4Z119c1lpzquvO3sB5jb0D,146760,4
354,0.605,0.574,2,-10.536,1,0.0377,0.559,0.113,0.0684,0.543,129.449,audio_features,6rovOdp3HgK1DeAMYDzoA7,spotify:track:6rovOdp3HgK1DeAMYDzoA7,https://api.spotify.com/v1/tracks/6rovOdp3HgK1DeAMYDzoA7,https://api.spotify.com/v1/audio-analysis/6rovOdp3HgK1DeAMYDzoA7,350267,4
355,0.476,0.677,0,-11.175,1,0.0365,0.211,0.0,0.0601,0.691,170.879,audio_features,6fsSZbNL7XP9gf1kJ2l155,spotify:track:6fsSZbNL7XP9gf1kJ2l155,https://api.spotify.com/v1/tracks/6fsSZbNL7XP9gf1kJ2l155,https://api.spotify.com/v1/audio-analysis/6fsSZbNL7XP9gf1kJ2l155,158000,4
356,0.487,0.716,9,-17.689,0,0.0463,0.233,0.00445,0.113,0.819,120.795,audio_features,7KMILVTQdVS4zQ8ilTcpRO,spotify:track:7KMILVTQdVS4zQ8ilTcpRO,https://api.spotify.com/v1/tracks/7KMILVTQdVS4zQ8ilTcpRO,https://api.spotify.com/v1/audio-analysis/7KMILVTQdVS4zQ8ilTcpRO,279200,4
357,0.819,0.605,2,-13.83,0,0.132,0.669,0.0163,0.199,0.797,108.892,audio_features,2GVEs1sn5Q1jB1976vQoAX,spotify:track:2GVEs1sn5Q1jB1976vQoAX,https://api.spotify.com/v1/tracks/2GVEs1sn5Q1jB1976vQoAX,https://api.spotify.com/v1/audio-analysis/2GVEs1sn5Q1jB1976vQoAX,185533,4
358,0.667,0.412,1,-7.544,1,0.0353,0.817,0.0,0.107,0.82,83.816,audio_features,3tm6LVXZJg0lG4hQm5ytrT,spotify:track:3tm6LVXZJg0lG4hQm5ytrT,https://api.spotify.com/v1/tracks/3tm6LVXZJg0lG4hQm5ytrT,https://api.spotify.com/v1/audio-analysis/3tm6LVXZJg0lG4hQm5ytrT,144867,4
359,0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,audio_features,1fDsrQ23eTAVFElUMaf38X,spotify:track:1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/tracks/1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/audio-analysis/1fDsrQ23eTAVFElUMaf38X,516893,4
360,0.756,0.397,7,-10.701,0,0.0522,0.57,0.0115,0.0542,0.507,101.985,audio_features,63xdwScd1Ai1GigAwQxE8y,spotify:track:63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/tracks/63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/audio-analysis/63xdwScd1Ai1GigAwQxE8y,199396,4
361,0.522,0.659,6,-6.016,1,0.0304,0.307,0.0,0.102,0.355,141.996,audio_features,34slXA5D75T5S0dwYYRd4J,spotify:track:34slXA5D75T5S0dwYYRd4J,https://api.spotify.com/v1/tracks/34slXA5D75T5S0dwYYRd4J,https://api.spotify.com/v1/audio-analysis/34slXA5D75T5S0dwYYRd4J,224987,4
362,0.541,0.459,4,-10.433,0,0.0297,0.189,0.0274,0.099,0.803,171.165,audio_features,1Q1b8eVkUPGlpSArl8JAVw,spotify:track:1Q1b8eVkUPGlpSArl8JAVw,https://api.spotify.com/v1/tracks/1Q1b8eVkUPGlpSArl8JAVw,https://api.spotify.com/v1/audio-analysis/1Q1b8eVkUPGlpSArl8JAVw,187013,4
363,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,audio_features,54eZmuggBFJbV7k248bTTt,spotify:track:54eZmuggBFJbV7k248bTTt,https://api.spotify.com/v1/tracks/54eZmuggBFJbV7k248bTTt,https://api.spotify.com/v1/audio-analysis/54eZmuggBFJbV7k248bTTt,252240,4
364,0.311,0.0264,0,-21.644,1,0.037,0.731,0.00205,0.156,0.139,120.653,audio_features,0SxFyA4FqmEQqZVuAlg8lf,spotify:track:0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/tracks/0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/audio-analysis/0SxFyA4FqmEQqZVuAlg8lf,260666,4
365,0.418,0.402,10,-12.942,1,0.0288,0.226,0.0,0.103,0.601,133.683,audio_features,0cFlXjTxFdMGGPfLVpt3Wv,spotify:track:0cFlXjTxFdMGGPfLVpt3Wv,https://api.spotify.com/v1/tracks/0cFlXjTxFdMGGPfLVpt3Wv,https://api.spotify.com/v1/audio-analysis/0cFlXjTxFdMGGPfLVpt3Wv,216280,4
366,0.846,0.595,0,-8.372,1,0.0439,0.0904,1.96e-06,0.063,0.78,101.632,audio_features,5YLnfy7R2kueN0BRPkjiEG,spotify:track:5YLnfy7R2kueN0BRPkjiEG,https://api.spotify.com/v1/tracks/5YLnfy7R2kueN0BRPkjiEG,https://api.spotify.com/v1/audio-analysis/5YLnfy7R2kueN0BRPkjiEG,196827,4
367,0.539,0.291,10,-13.706,1,0.038,0.885,2.7e-05,0.0907,0.735,136.763,audio_features,0YepQngc69waqhcXZZwFw2,spotify:track:0YepQngc69waqhcXZZwFw2,https://api.spotify.com/v1/tracks/0YepQngc69waqhcXZZwFw2,https://api.spotify.com/v1/audio-analysis/0YepQngc69waqhcXZZwFw2,116600,4
368,0.556,0.327,0,-15.612,1,0.0311,0.467,1.32e-05,0.318,0.327,108.913,audio_features,4FZ8wtTaOAbYvyChBt4GEQ,spotify:track:4FZ8wtTaOAbYvyChBt4GEQ,https://api.spotify.com/v1/tracks/4FZ8wtTaOAbYvyChBt4GEQ,https://api.spotify.com/v1/audio-analysis/4FZ8wtTaOAbYvyChBt4GEQ,195160,4
369,0.619,0.22,0,-13.843,1,0.0667,0.782,1.19e-05,0.124,0.423,75.16,audio_features,3M8FzayQWtkvOhqMn2V4T2,spotify:track:3M8FzayQWtkvOhqMn2V4T2,https://api.spotify.com/v1/tracks/3M8FzayQWtkvOhqMn2V4T2,https://api.spotify.com/v1/audio-analysis/3M8FzayQWtkvOhqMn2V4T2,258835,4
370,0.558,0.464,8,-8.488,0,0.0354,0.583,0.000133,0.159,0.559,171.762,audio_features,6vuEG9sZtC4W2zT64f7zLF,spotify:track:6vuEG9sZtC4W2zT64f7zLF,https://api.spotify.com/v1/tracks/6vuEG9sZtC4W2zT64f7zLF,https://api.spotify.com/v1/audio-analysis/6vuEG9sZtC4W2zT64f7zLF,217729,4
371,0.716,0.625,1,-11.369,0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,audio_features,2BY7ALEWdloFHgQZG6VMLA,spotify:track:2BY7ALEWdloFHgQZG6VMLA,https://api.spotify.com/v1/tracks/2BY7ALEWdloFHgQZG6VMLA,https://api.spotify.com/v1/audio-analysis/2BY7ALEWdloFHgQZG6VMLA,186827,4
372,0.66,0.53,11,-13.686,1,0.029,0.406,0.00186,0.343,0.924,109.058,audio_features,6LQsrJmTt1JKPUbivcZln9,spotify:track:6LQsrJmTt1JKPUbivcZln9,https://api.spotify.com/v1/tracks/6LQsrJmTt1JKPUbivcZln9,https://api.spotify.com/v1/audio-analysis/6LQsrJmTt1JKPUbivcZln9,231093,4
373,0.495,0.307,9,-18.168,1,0.0403,0.26,5.21e-05,0.103,0.802,80.97,audio_features,4z51Gf7Ppt9Lmu5zmnUIz9,spotify:track:4z51Gf7Ppt9Lmu5zmnUIz9,https://api.spotify.com/v1/tracks/4z51Gf7Ppt9Lmu5zmnUIz9,https://api.spotify.com/v1/audio-analysis/4z51Gf7Ppt9Lmu5zmnUIz9,183933,4
374,0.64,0.602,5,-8.955,0,0.0441,0.00849,0.14,0.0648,0.798,77.005,audio_features,1CDDoRmRhOTpzdM3WWfZ6H,spotify:track:1CDDoRmRhOTpzdM3WWfZ6H,https://api.spotify.com/v1/tracks/1CDDoRmRhOTpzdM3WWfZ6H,https://api.spotify.com/v1/audio-analysis/1CDDoRmRhOTpzdM3WWfZ6H,189640,4
375,0.767,0.517,4,-9.908,1,0.195,0.791,0.000186,0.078,0.846,144.322,audio_features,2L8mIvM1OwkJyGb3WwDFT3,spotify:track:2L8mIvM1OwkJyGb3WwDFT3,https://api.spotify.com/v1/tracks/2L8mIvM1OwkJyGb3WwDFT3,https://api.spotify.com/v1/audio-analysis/2L8mIvM1OwkJyGb3WwDFT3,223573,4
376,0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,audio_features,0DcrhZ12WcCqruCs8ibXSf,spotify:track:0DcrhZ12WcCqruCs8ibXSf,https://api.spotify.com/v1/tracks/0DcrhZ12WcCqruCs8ibXSf,https://api.spotify.com/v1/audio-analysis/0DcrhZ12WcCqruCs8ibXSf,164733,4
377,0.817,0.405,10,-13.513,0,0.0811,0.451,0.0507,0.0468,0.898,121.467,audio_features,7MiLmLbwNoyf47xQ4TCVYp,spotify:track:7MiLmLbwNoyf47xQ4TCVYp,https://api.spotify.com/v1/tracks/7MiLmLbwNoyf47xQ4TCVYp,https://api.spotify.com/v1/audio-analysis/7MiLmLbwNoyf47xQ4TCVYp,419640,4
378,0.392,0.681,0,-8.723,1,0.0367,0.408,2.31e-05,0.375,0.711,171.162,audio_features,3l2hbXdvmaH3tUd3qWLKgm,spotify:track:3l2hbXdvmaH3tUd3qWLKgm,https://api.spotify.com/v1/tracks/3l2hbXdvmaH3tUd3qWLKgm,https://api.spotify.com/v1/audio-analysis/3l2hbXdvmaH3tUd3qWLKgm,205880,4
379,0.296,0.528,8,-10.011,1,0.0465,0.234,0.0,0.147,0.453,200.62,audio_features,6Ro2z4RtAUew9Kz2HZWZUi,spotify:track:6Ro2z4RtAUew9Kz2HZWZUi,https://api.spotify.com/v1/tracks/6Ro2z4RtAUew9Kz2HZWZUi,https://api.spotify.com/v1/audio-analysis/6Ro2z4RtAUew9Kz2HZWZUi,284907,3
380,0.659,0.678,0,-8.18,1,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,audio_features,2DnJjbjNTV9Nd5NOa1KGba,spotify:track:2DnJjbjNTV9Nd5NOa1KGba,https://api.spotify.com/v1/tracks/2DnJjbjNTV9Nd5NOa1KGba,https://api.spotify.com/v1/audio-analysis/2DnJjbjNTV9Nd5NOa1KGba,258411,4
381,0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,audio_features,1h2xVEoJORqrg71HocgqXd,spotify:track:1h2xVEoJORqrg71HocgqXd,https://api.spotify.com/v1/tracks/1h2xVEoJORqrg71HocgqXd,https://api.spotify.com/v1/audio-analysis/1h2xVEoJORqrg71HocgqXd,245493,4
382,0.621,0.8,4,-7.284,0,0.0344,0.0263,1.51e-05,0.0591,0.968,149.91,audio_features,6WCeFNVAXUtNczb7lqLiZU,spotify:track:6WCeFNVAXUtNczb7lqLiZU,https://api.spotify.com/v1/tracks/6WCeFNVAXUtNczb7lqLiZU,https://api.spotify.com/v1/audio-analysis/6WCeFNVAXUtNczb7lqLiZU,235440,4
383,0.765,0.29,4,-17.117,0,0.139,0.0279,1.02e-06,0.571,0.506,92.409,audio_features,0Q0IVlqMV64kNLlwjPj0Hl,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl,https://api.spotify.com/v1/tracks/0Q0IVlqMV64kNLlwjPj0Hl,https://api.spotify.com/v1/audio-analysis/0Q0IVlqMV64kNLlwjPj0Hl,298773,4
384,0.744,0.568,0,-9.629,1,0.0494,0.186,1.18e-05,0.163,0.687,122.657,audio_features,28285KFbyCq8sJofn58qlD,spotify:track:28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/tracks/28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/audio-analysis/28285KFbyCq8sJofn58qlD,178400,4
385,0.428,0.51,7,-11.695,0,0.103,0.52,8.32e-06,0.105,0.393,169.967,audio_features,2MiXC2LfpsoeUP5RvMGEQ3,spotify:track:2MiXC2LfpsoeUP5RvMGEQ3,https://api.spotify.com/v1/tracks/2MiXC2LfpsoeUP5RvMGEQ3,https://api.spotify.com/v1/audio-analysis/2MiXC2LfpsoeUP5RvMGEQ3,257267,4
386,0.559,0.615,5,-12.27,1,0.0473,0.283,0.0,0.0957,0.68,87.601,audio_features,12UzVR0M7asW2MHAZRJk0I,spotify:track:12UzVR0M7asW2MHAZRJk0I,https://api.spotify.com/v1/tracks/12UzVR0M7asW2MHAZRJk0I,https://api.spotify.com/v1/audio-analysis/12UzVR0M7asW2MHAZRJk0I,206253,4
387,0.519,0.46,11,-14.53,1,0.0688,0.823,5.97e-05,0.243,0.675,132.082,audio_features,0n2pjCIMKwHSXoYfEbYMfX,spotify:track:0n2pjCIMKwHSXoYfEbYMfX,https://api.spotify.com/v1/tracks/0n2pjCIMKwHSXoYfEbYMfX,https://api.spotify.com/v1/audio-analysis/0n2pjCIMKwHSXoYfEbYMfX,178200,4
388,0.628,0.669,2,-14.636,0,0.0932,0.0901,0.898,0.237,0.5,96.152,audio_features,2l0Z9fY1E8Bep8opmhmDhq,spotify:track:2l0Z9fY1E8Bep8opmhmDhq,https://api.spotify.com/v1/tracks/2l0Z9fY1E8Bep8opmhmDhq,https://api.spotify.com/v1/audio-analysis/2l0Z9fY1E8Bep8opmhmDhq,284293,4
389,0.419,0.432,5,-11.235,1,0.0318,0.427,7.42e-06,0.0691,0.151,120.266,audio_features,6W5B2atlbrHdC8vy8c3df8,spotify:track:6W5B2atlbrHdC8vy8c3df8,https://api.spotify.com/v1/tracks/6W5B2atlbrHdC8vy8c3df8,https://api.spotify.com/v1/audio-analysis/6W5B2atlbrHdC8vy8c3df8,248000,4
390,0.373,0.57,5,-11.56,1,0.0441,0.497,0.0124,0.128,0.631,81.28,audio_features,4XMRt4xFqLzGs4wDKkSSeu,spotify:track:4XMRt4xFqLzGs4wDKkSSeu,https://api.spotify.com/v1/tracks/4XMRt4xFqLzGs4wDKkSSeu,https://api.spotify.com/v1/audio-analysis/4XMRt4xFqLzGs4wDKkSSeu,215693,4
391,0.677,0.871,1,-7.997,1,0.0281,0.284,3.02e-05,0.405,0.898,98.446,audio_features,5YLVhkyMsAuYKOKihHJo21,spotify:track:5YLVhkyMsAuYKOKihHJo21,https://api.spotify.com/v1/tracks/5YLVhkyMsAuYKOKihHJo21,https://api.spotify.com/v1/audio-analysis/5YLVhkyMsAuYKOKihHJo21,268893,4
392,0.697,0.676,7,-10.742,1,0.0402,0.706,0.0,0.0824,0.852,148.072,audio_features,1O0xeZrBDbq7HPREdmYUYK,spotify:track:1O0xeZrBDbq7HPREdmYUYK,https://api.spotify.com/v1/tracks/1O0xeZrBDbq7HPREdmYUYK,https://api.spotify.com/v1/audio-analysis/1O0xeZrBDbq7HPREdmYUYK,182240,4
393,0.408,0.511,6,-7.225,1,0.0263,0.475,0.0,0.625,0.354,80.176,audio_features,62QRbVm7DqR3eoqgT7pEfs,spotify:track:62QRbVm7DqR3eoqgT7pEfs,https://api.spotify.com/v1/tracks/62QRbVm7DqR3eoqgT7pEfs,https://api.spotify.com/v1/audio-analysis/62QRbVm7DqR3eoqgT7pEfs,141720,4
394,0.355,0.615,6,-7.21,1,0.0314,0.454,0.0,0.0477,0.603,137.19,audio_features,4sIkDCqNjTubfb5UVs8lEA,spotify:track:4sIkDCqNjTubfb5UVs8lEA,https://api.spotify.com/v1/tracks/4sIkDCqNjTubfb5UVs8lEA,https://api.spotify.com/v1/audio-analysis/4sIkDCqNjTubfb5UVs8lEA,207413,4
395,0.697,0.498,9,-9.147,0,0.0419,0.101,0.00082,0.13,0.85,103.77,audio_features,5kbSslE6zBMZnULSrE4SdZ,spotify:track:5kbSslE6zBMZnULSrE4SdZ,https://api.spotify.com/v1/tracks/5kbSslE6zBMZnULSrE4SdZ,https://api.spotify.com/v1/audio-analysis/5kbSslE6zBMZnULSrE4SdZ,235800,4
396,0.55,0.611,3,-10.657,1,0.0443,0.0392,0.0,0.0631,0.626,168.512,audio_features,0jHkgTtTaqg5LNCiYDQPUB,spotify:track:0jHkgTtTaqg5LNCiYDQPUB,https://api.spotify.com/v1/tracks/0jHkgTtTaqg5LNCiYDQPUB,https://api.spotify.com/v1/audio-analysis/0jHkgTtTaqg5LNCiYDQPUB,290960,4
397,0.464,0.397,7,-11.814,1,0.0587,0.644,0.0,0.259,0.644,158.398,audio_features,2forTEYSoZUr5qsvpdHstd,spotify:track:2forTEYSoZUr5qsvpdHstd,https://api.spotify.com/v1/tracks/2forTEYSoZUr5qsvpdHstd,https://api.spotify.com/v1/audio-analysis/2forTEYSoZUr5qsvpdHstd,181573,4
398,0.637,0.89,7,-4.872,1,0.0677,0.119,6.72e-05,0.103,0.923,127.689,audio_features,3XcjIvaZVUFAIdIYZqY9bd,spotify:track:3XcjIvaZVUFAIdIYZqY9bd,https://api.spotify.com/v1/tracks/3XcjIvaZVUFAIdIYZqY9bd,https://api.spotify.com/v1/audio-analysis/3XcjIvaZVUFAIdIYZqY9bd,207093,4
399,0.646,0.467,9,-12.678,0,0.0325,0.524,0.0,0.329,0.877,102.704,audio_features,23jaOlnV7vHmly51DPBr35,spotify:track:23jaOlnV7vHmly51DPBr35,https://api.spotify.com/v1/tracks/23jaOlnV7vHmly51DPBr35,https://api.spotify.com/v1/audio-analysis/23jaOlnV7vHmly51DPBr35,167533,4
400,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,audio_features,1GcVa4jFySlun4jLSuMhiq,spotify:track:1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/tracks/1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/audio-analysis/1GcVa4jFySlun4jLSuMhiq,272000,4
401,0.595,0.379,10,-12.058,0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,audio_features,7MF7QAodbGzNYav5ZfIhAY,spotify:track:7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/tracks/7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/audio-analysis/7MF7QAodbGzNYav5ZfIhAY,279333,4
402,0.45,0.81,1,-9.762,1,0.0472,0.122,0.00963,0.0412,0.86,101.568,audio_features,5CiOCxc3argOhj5qKNZGN0,spotify:track:5CiOCxc3argOhj5qKNZGN0,https://api.spotify.com/v1/tracks/5CiOCxc3argOhj5qKNZGN0,https://api.spotify.com/v1/audio-analysis/5CiOCxc3argOhj5qKNZGN0,479413,4
403,0.535,0.927,2,-4.8,1,0.0607,0.276,1.59e-06,0.965,0.58,118.242,audio_features,3OwpDtjbxvIXo7AxQRdqzC,spotify:track:3OwpDtjbxvIXo7AxQRdqzC,https://api.spotify.com/v1/tracks/3OwpDtjbxvIXo7AxQRdqzC,https://api.spotify.com/v1/audio-analysis/3OwpDtjbxvIXo7AxQRdqzC,236641,4
404,0.379,0.343,10,-12.993,1,0.0385,0.806,0.0,0.0991,0.694,184.301,audio_features,1Ehdm1PDlKrdfyBsjwEvd1,spotify:track:1Ehdm1PDlKrdfyBsjwEvd1,https://api.spotify.com/v1/tracks/1Ehdm1PDlKrdfyBsjwEvd1,https://api.spotify.com/v1/audio-analysis/1Ehdm1PDlKrdfyBsjwEvd1,179173,4
405,0.576,0.318,7,-14.366,1,0.0286,0.661,7.47e-06,0.167,0.41,103.493,audio_features,542C7PqR1oEfl63hlhQO4V,spotify:track:542C7PqR1oEfl63hlhQO4V,https://api.spotify.com/v1/tracks/542C7PqR1oEfl63hlhQO4V,https://api.spotify.com/v1/audio-analysis/542C7PqR1oEfl63hlhQO4V,161907,4
406,0.544,0.265,2,-11.952,1,0.035,0.848,0.0,0.196,0.7,133.837,audio_features,561F1zqRwGPCTMRsLsXVtL,spotify:track:561F1zqRwGPCTMRsLsXVtL,https://api.spotify.com/v1/tracks/561F1zqRwGPCTMRsLsXVtL,https://api.spotify.com/v1/audio-analysis/561F1zqRwGPCTMRsLsXVtL,146176,3
407,0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,audio_features,1bp2IO61zbQrbWNmKKxg3f,spotify:track:1bp2IO61zbQrbWNmKKxg3f,https://api.spotify.com/v1/tracks/1bp2IO61zbQrbWNmKKxg3f,https://api.spotify.com/v1/audio-analysis/1bp2IO61zbQrbWNmKKxg3f,264504,4
408,0.41,0.427,2,-11.083,1,0.0281,0.655,1.33e-06,0.163,0.888,174.584,audio_features,1WXEEP03cUcXYp96MxAO2M,spotify:track:1WXEEP03cUcXYp96MxAO2M,https://api.spotify.com/v1/tracks/1WXEEP03cUcXYp96MxAO2M,https://api.spotify.com/v1/audio-analysis/1WXEEP03cUcXYp96MxAO2M,211787,4
409,0.676,0.703,1,-9.269,1,0.0404,0.0943,0.0,0.143,0.852,125.262,audio_features,24IHwt3oO37js9tC48hWMr,spotify:track:24IHwt3oO37js9tC48hWMr,https://api.spotify.com/v1/tracks/24IHwt3oO37js9tC48hWMr,https://api.spotify.com/v1/audio-analysis/24IHwt3oO37js9tC48hWMr,169787,4
410,0.264,0.32,9,-11.716,1,0.0325,0.885,0.00141,0.134,0.171,138.108,audio_features,1vZTgn4JXWMahR8r99ug5H,spotify:track:1vZTgn4JXWMahR8r99ug5H,https://api.spotify.com/v1/tracks/1vZTgn4JXWMahR8r99ug5H,https://api.spotify.com/v1/audio-analysis/1vZTgn4JXWMahR8r99ug5H,211093,3
411,0.519,0.714,11,-9.79,0,0.0345,0.0095,0.769,0.308,0.837,97.457,audio_features,4VpLTZ81muzN8ixvIvhmAt,spotify:track:4VpLTZ81muzN8ixvIvhmAt,https://api.spotify.com/v1/tracks/4VpLTZ81muzN8ixvIvhmAt,https://api.spotify.com/v1/audio-analysis/4VpLTZ81muzN8ixvIvhmAt,219147,4
412,0.678,0.611,6,-8.306,1,0.0506,0.777,0.0,0.175,0.821,98.949,audio_features,0X3d9gx7UDYgcwwkgTeNLR,spotify:track:0X3d9gx7UDYgcwwkgTeNLR,https://api.spotify.com/v1/tracks/0X3d9gx7UDYgcwwkgTeNLR,https://api.spotify.com/v1/audio-analysis/0X3d9gx7UDYgcwwkgTeNLR,209347,4
413,0.521,0.623,8,-7.032,1,0.0335,0.115,0.0,0.111,0.381,147.001,audio_features,7nRZsUazJnExiRjpwkAoCr,spotify:track:7nRZsUazJnExiRjpwkAoCr,https://api.spotify.com/v1/tracks/7nRZsUazJnExiRjpwkAoCr,https://api.spotify.com/v1/audio-analysis/7nRZsUazJnExiRjpwkAoCr,207093,4
414,0.322,0.168,10,-13.893,1,0.0336,0.915,0.000223,0.117,0.259,146.68,audio_features,3m8lTUL5GxGUNSaycI77ND,spotify:track:3m8lTUL5GxGUNSaycI77ND,https://api.spotify.com/v1/tracks/3m8lTUL5GxGUNSaycI77ND,https://api.spotify.com/v1/audio-analysis/3m8lTUL5GxGUNSaycI77ND,311893,4
415,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,audio_features,6Ac4NVYYl2U73QiTt11ZKd,spotify:track:6Ac4NVYYl2U73QiTt11ZKd,https://api.spotify.com/v1/tracks/6Ac4NVYYl2U73QiTt11ZKd,https://api.spotify.com/v1/audio-analysis/6Ac4NVYYl2U73QiTt11ZKd,172867,4
416,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,audio_features,5Wj1rJnCLpMHdLaxsFtJLs,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,https://api.spotify.com/v1/tracks/5Wj1rJnCLpMHdLaxsFtJLs,https://api.spotify.com/v1/audio-analysis/5Wj1rJnCLpMHdLaxsFtJLs,322549,4
417,0.723,0.853,0,-8.296,1,0.0295,0.0739,0.226,0.0979,0.965,114.268,audio_features,6B9tR2OEurD4FsZM5btj3X,spotify:track:6B9tR2OEurD4FsZM5btj3X,https://api.spotify.com/v1/tracks/6B9tR2OEurD4FsZM5btj3X,https://api.spotify.com/v1/audio-analysis/6B9tR2OEurD4FsZM5btj3X,212107,4
