,artist,song,decade,track_id,preview_url,track_name,artist_name,artist_id,genres
328,Ray Stevens,Everything Is Beautiful,1970,3rrrMhc76FDnS4N7wu2KfH,https://p.scdn.co/mp3-preview/2ded308fd89c28691ffea50220c94d3eed6872aa?cid=b05f690e17ba4b758d92a214cfbc7f24,Everything Is Beautiful - 1970 #1 Billboard chart hit,Ray Stevens,7MpUvihmfilIxyN20kXwQj,
329,The Beatles,The Long and Winding Road,1970,3mlMpmY8oZIBFc39D9zLbh,,The Long And Winding Road - Remastered 2009,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
330,The Jackson 5,The Love You Save,1970,2dYdai0GywuwYq6blSwDBV,,The Love You Save,The Jackson 5,2iE18Oxc8YSumAU232n4rW,motown
331,Three Dog Night,Mama Told Me (Not to Come),1970,1CAO7hiNOxJRPW4nFv2aRO,,Mama Told Me (Not To Come) - Single Version,Three Dog Night,4FAEZeJcsYYBkNq2D3KGTV,
332,Carpenters,(They Long to Be) Close to You,1970,50q2aUjWoTn6CJIfSPRJQA,,(They Long To Be) Close To You,Carpenters,1eEfMU2AhEo7XnKgL7c304,
333,Bread,Make It with You,1970,7wWw7hBmErNg9u5w6Xx0vy,https://p.scdn.co/mp3-preview/8f952ebfe50d08f253c3a37cb2aa4272c1315ca1?cid=b05f690e17ba4b758d92a214cfbc7f24,Make It with You,Bread,70ZTdbPEcEugBNay4MvxfL,
334,Edwin Starr,War,1970,2G4zczbq1P98KnwZJkeT93,,War,Edwin Starr,1B8AXU6gIIafpyLEpbcv1u,
335,Diana Ross,Ain't No Mountain High Enough,1970,7tqhbajSfrz2F7E1Z75ASX,,Ain't No Mountain High Enough,Diana Ross,3MdG05syQeRYPPcClLaUGl,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
336,Neil Diamond,Cracklin' Rosie,1970,5pkd9ib1RgbkAd1R9bIOCa,,Cracklin' Rosie - Single Version,Neil Diamond,7mEIug7XUlQHikrFxjTWes,
337,The Jackson 5,I'll Be There,1970,5RdhBLmB4DyFHLglRrfx63,,I'll Be There,The Jackson 5,2iE18Oxc8YSumAU232n4rW,motown
338,The Partridge Family,I Think I Love You,1970,39stgJx17gXBtxvPGlVJfl,https://p.scdn.co/mp3-preview/9f83acda26e54d1f0b710632ab21286cda83fc98?cid=b05f690e17ba4b758d92a214cfbc7f24,I Think I Love You,The Partridge Family,7u1mqP3ykglpCB2c1p1p5I,['bubblegum pop']
339,Smokey Robinson & The Miracles,The Tears of a Clown,1970,4Dq749x2QP6OXTURJ9GGY8,,The Tears Of A Clown,Smokey Robinson & The Miracles,6TKOZZDd5uV5KnyC5G4MUt,
340,George Harrison,My Sweet Lord,1970,0qdQUeKVyevrbKhAo0ibxS,,My Sweet Lord - Remastered 2014,George Harrison,7FIoB5PHdrMZVC3q2HE5MS,
341,Tony Orlando & Dawn,Knock Three Times,1970,5eieTS268veCXyZoLoy7eP,https://p.scdn.co/mp3-preview/51e2496f6089243687a18179c0bd32dadb7086a9?cid=b05f690e17ba4b758d92a214cfbc7f24,Knock Three Times,Tony Orlando & Dawn,72NXpYBIaTfEeAAsxXLs0P,
342,The Osmonds,One Bad Apple,1970,50UoJUrslRVqG0cg6uboyn,,One Bad Apple,The Osmonds,5fU6lODhpw3GEGGJuaDprR,bubblegum pop
343,Janis Joplin,Me and Bobby McGee,1970,1IqFh00G2kvvMm8pRMpehA,https://p.scdn.co/mp3-preview/d24806aa02d1acb4b7b77ba99440e10e15cb9894?cid=b05f690e17ba4b758d92a214cfbc7f24,Me and Bobby McGee,Janis Joplin,4NgfOZCL9Ml67xzM0xzIvC,
344,The Temptations,Just My Imagination (Running Away with Me),1970,39Bd345OWEhRNyfayhp9gv,,Just My Imagination (Running Away With Me),The Temptations,3RwQ26hR2tJtA8F9p2n7jG,
345,Three Dog Night,Joy to the World,1970,2ymeOsYijJz09LfKw3yM2x,,Joy To The World,Three Dog Night,4FAEZeJcsYYBkNq2D3KGTV,
346,The Rolling Stones,Brown Sugar,1970,61UuPxxYUvacEH6SHIK3sU,,Brown Sugar - 2009 Mix,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,
347,Honey Cone,Want Ads,1970,3YpN9pvaTXKSXurj3HBq8M,https://p.scdn.co/mp3-preview/4e1c6cbdc93bb0e7ea5354b14e9c39514db67b27?cid=b05f690e17ba4b758d92a214cfbc7f24,Want Ads,Honey Cone,0CXNdUUhv5Cw42dr0wWrjd,classic soul
348,Carole King,It's Too Late,1970,12q3V8ShACq2PSWINMc2rC,https://p.scdn.co/mp3-preview/7181f9b383a6c89b1cb057dfc7fd23b901605411?cid=b05f690e17ba4b758d92a214cfbc7f24,It's Too Late,Carole King,319yZVtYM9MBGqmSQnMyY6,
349,Paul Revere & The Raiders,Indian Reservation (The Lament of the Cherokee Reservation Indian),1970,3mDOHVY9MWZOTODSNF5GBj,https://p.scdn.co/mp3-preview/26a0b5238a1d772bf2b42461375f67b95b3031ae?cid=b05f690e17ba4b758d92a214cfbc7f24,Indian Reservation (The Lament of the Cherokee Reservation Indian),Paul Revere & The Raiders,32HPpJAhgnGPT3V7UOggzi,
350,James Taylor,You've Got a Friend,1970,7tARa8NzT4bjH5LQmjf6lu,https://p.scdn.co/mp3-preview/302ba02ca237a2c66a324d545c7104b459874abd?cid=b05f690e17ba4b758d92a214cfbc7f24,You've Got a Friend,James Taylor,0vn7UBvSQECKJm2817Yf1P,
351,Bee Gees,How Can You Mend a Broken Heart,1970,6lUXneXZ9jc3HSMHgd8oqh,https://p.scdn.co/mp3-preview/586f501037f5f090681fc4115ccca2404f61a210?cid=b05f690e17ba4b758d92a214cfbc7f24,How Can You Mend a Broken Heart,Bee Gees,1LZEQNv7sE11VDY3SdxQeN,"['adult standards', 'disco', 'mellow gold', 'soft rock']"
352,Paul McCartney,Uncle Albert/Admiral Halsey,1970,5SwgE4wA0P7f6AEz2UQMB2,,Uncle Albert / Admiral Halsey - Medley / Remastered 2012,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,
353,Donny Osmond,Go Away Little Girl,1970,4Z119c1lpzquvO3sB5jb0D,,Go Away Little Girl,Donny Osmond,5ZEAzHE2TzAwUcOj6jMIgf,
354,Rod Stewart,Maggie May,1970,6rovOdp3HgK1DeAMYDzoA7,,Maggie May,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,
355,Cher,"Gypsys, Tramps & Thieves",1970,6fsSZbNL7XP9gf1kJ2l155,,"Gypsys, Tramps & Thieves",Cher,72OaDtakiy6yFqkt4TsiFt,
356,Isaac Hayes,Theme from Shaft,1970,7KMILVTQdVS4zQ8ilTcpRO,,Theme From Shaft - Album - Remastered,Isaac Hayes,3IKV7o6WPphDB7cCWXaG3E,
357,Sly & The Family Stone,Family Affair - Single Version,1970,2GVEs1sn5Q1jB1976vQoAX,https://p.scdn.co/mp3-preview/922d634679ea0d4226acfa315ac704f5b12caf42?cid=b05f690e17ba4b758d92a214cfbc7f24,Family Affair - Single Version,Sly & The Family Stone,5m8H6zSadhu1j9Yi04VLqD,"['classic rock', 'classic soul', 'disco', 'folk rock', 'funk', 'funk rock', 'motown', 'psychedelic soul', 'rock', 'soul']"
358,Melanie,Brand New Key,1970,3tm6LVXZJg0lG4hQm5ytrT,https://p.scdn.co/mp3-preview/1a59ed2c547ed1328f761dd7a23de9dc3da7e304?cid=b05f690e17ba4b758d92a214cfbc7f24,Brand New Key,Melanie,6sOP8RUFR0q0nBOBOXGdBK,
359,Don McLean,American Pie,1970,1fDsrQ23eTAVFElUMaf38X,,American Pie,Don McLean,1gRNBaI4yn6wCCTvRhGWh8,
360,Al Green,Let's Stay Together,1970,63xdwScd1Ai1GigAwQxE8y,https://p.scdn.co/mp3-preview/5374059cb5947b59dfb255bd44bc8f2ad2f481d0?cid=b05f690e17ba4b758d92a214cfbc7f24,Let's Stay Together,Al Green,3dkbV4qihUeMsqN4vBGg93,
361,Nilsson,Without You,1970,34slXA5D75T5S0dwYYRd4J,https://p.scdn.co/mp3-preview/fcc7c0d681aecf8195ac62886665a0dcb37fb37c?cid=b05f690e17ba4b758d92a214cfbc7f24,Without You,Nilsson,5e1frgYRmT4BMFzceuAw3D,[]
362,Neil Young,Heart of Gold,1970,1Q1b8eVkUPGlpSArl8JAVw,https://p.scdn.co/mp3-preview/d3eb6df3de68ff4bea4d048f304e8e14f1fcd642?cid=b05f690e17ba4b758d92a214cfbc7f24,Heart of Gold - 2009 Remaster,Neil Young,6v8FB84lnmJs434UJf2Mrm,
363,America,A Horse with No Name,1970,54eZmuggBFJbV7k248bTTt,https://p.scdn.co/mp3-preview/39160b959b9c3ef5eb82314160eb168af167ac3b?cid=b05f690e17ba4b758d92a214cfbc7f24,A Horse with No Name,America,35U9lQaRWSQISxQAB94Meo,
364,Roberta Flack,The First Time Ever I Saw Your Face,1970,0SxFyA4FqmEQqZVuAlg8lf,https://p.scdn.co/mp3-preview/73866e496e28ca08047660d7df03b7c9a358241b?cid=b05f690e17ba4b758d92a214cfbc7f24,The First Time Ever I Saw Your Face,Roberta Flack,0W498bDDNlJIrYMKXdpLHA,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
365,The Chi-Lites,Oh Girl,1970,0cFlXjTxFdMGGPfLVpt3Wv,https://p.scdn.co/mp3-preview/0b395e1fdcbb07ba24c2957b23095c14ec36edca?cid=b05f690e17ba4b758d92a214cfbc7f24,Oh Girl,The Chi-Lites,7BFr36uI1dzJyo6tpa5Ued,
366,The Staple Singers,I'll Take You There,1970,5YLnfy7R2kueN0BRPkjiEG,,I'll Take You There,The Staple Singers,7xGGqA85UIWX1GoTVM4itC,
367,Sammy Davis Jr.,Candy Man,1970,0YepQngc69waqhcXZZwFw2,https://p.scdn.co/mp3-preview/0eeb75d131350e52cbeaba90276558bb95deff02?cid=b05f690e17ba4b758d92a214cfbc7f24,The Candy Man - Live,Sammy Davis Jr.,1NAWG3AngjBXyKbmPaz92D,
368,Neil Diamond,Song Sung Blue,1970,4FZ8wtTaOAbYvyChBt4GEQ,,Song Sung Blue - Single Version,Neil Diamond,7mEIug7XUlQHikrFxjTWes,
369,Bill Withers,Lean On Me,1970,3M8FzayQWtkvOhqMn2V4T2,https://p.scdn.co/mp3-preview/88034b6356a11c9bea4cca28d56a80efcc655ac4?cid=b05f690e17ba4b758d92a214cfbc7f24,Lean on Me,Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,
370,Gilbert O'Sullivan,Alone Again (Naturally),1970,6vuEG9sZtC4W2zT64f7zLF,https://p.scdn.co/mp3-preview/71a1274d87e164cbb184f92093a9f35dff48932e?cid=b05f690e17ba4b758d92a214cfbc7f24,Alone Again (Naturally),Gilbert O'Sullivan,4HVmeVTQBgvTuvjB1JYwaf,
371,Looking Glass,Brandy (You're a Fine Girl),1970,2BY7ALEWdloFHgQZG6VMLA,https://p.scdn.co/mp3-preview/c0f599f9ee14bc4dfa2420e29524e6b8e0213533?cid=b05f690e17ba4b758d92a214cfbc7f24,Brandy (You're a Fine Girl),Looking Glass,5jJN1nmKXzRjodMl1THQeI,
372,Three Dog Night,Black and White,1970,6LQsrJmTt1JKPUbivcZln9,,Black And White,Three Dog Night,4FAEZeJcsYYBkNq2D3KGTV,
373,Mac Davis,"Baby, Don't Get Hooked on Me",1970,4z51Gf7Ppt9Lmu5zmnUIz9,https://p.scdn.co/mp3-preview/790f97dd4832a89e6d6b77f1766adb8e93346a54?cid=b05f690e17ba4b758d92a214cfbc7f24,Baby Don't Get Hooked on Me,Mac Davis,6HX8AbXUFaYRtlqKb4CCo0,
374,Michael Jackson,Ben,1970,1CDDoRmRhOTpzdM3WWfZ6H,,Ain't No Sunshine - Benny Blanco Remix,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,
375,Chuck Berry,My Ding-a-Ling,1970,2L8mIvM1OwkJyGb3WwDFT3,,My Ding-A-Ling,Chuck Berry,293zczrfYafIItmnmM3coR,
376,Johnny Nash,I Can See Clearly Now,1970,0DcrhZ12WcCqruCs8ibXSf,https://p.scdn.co/mp3-preview/3ed015c51526aca9ec5d48a1411a8ec2423305b7?cid=b05f690e17ba4b758d92a214cfbc7f24,I Can See Clearly Now - Edit,Johnny Nash,0nAVvgfE9yI4DwvMiYwk8a,
377,The Temptations,Papa Was a Rollin' Stone,1970,7MiLmLbwNoyf47xQ4TCVYp,,Papa Was A Rollin' Stone - Single Version,The Temptations,3RwQ26hR2tJtA8F9p2n7jG,
378,Helen Reddy,I Am Woman,1970,3l2hbXdvmaH3tUd3qWLKgm,,I Am Woman,Helen Reddy,0Sq7oGrYEe0BDmb13wgjOO,
379,Billy Paul,Me and Mrs. Jones,1970,6Ro2z4RtAUew9Kz2HZWZUi,https://p.scdn.co/mp3-preview/47c5e477ded8eb00dce3a30b76d36742f4ccc961?cid=b05f690e17ba4b758d92a214cfbc7f24,Me and Mrs. Jones,Billy Paul,187xgSpsFH8mMbAcoCW0zE,
380,Carly Simon,You're So Vain,1970,2DnJjbjNTV9Nd5NOa1KGba,https://p.scdn.co/mp3-preview/0cd60ee4a92a3af5f87eae5485ff622daed4135f?cid=b05f690e17ba4b758d92a214cfbc7f24,You're so Vain,Carly Simon,4FtSnMlCVxCswABUmdhwpm,
381,Stevie Wonder,Superstition,1970,1h2xVEoJORqrg71HocgqXd,,Superstition - Single Version,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,
382,Elton John,Crocodile Rock,1970,6WCeFNVAXUtNczb7lqLiZU,,Crocodile Rock,Elton John,3PhoLpVuITZKcymswpck5b,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']"
383,Roberta Flack,Killing Me Softly with His Song,1970,0Q0IVlqMV64kNLlwjPj0Hl,https://p.scdn.co/mp3-preview/c8fef7f0c42941f08e11854ef261df937a37e177?cid=b05f690e17ba4b758d92a214cfbc7f24,Killing Me Softly With His Song,Roberta Flack,0W498bDDNlJIrYMKXdpLHA,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
384,The O'Jays,Love Train,1970,28285KFbyCq8sJofn58qlD,https://p.scdn.co/mp3-preview/6a2c40a2caaaaea4657b96e9991c1d90773983bf?cid=b05f690e17ba4b758d92a214cfbc7f24,Love Train,The O'Jays,38h03gA85YYPeDPd9ER9rT,
385,Vicki Lawrence,The Night the Lights Went Out in Georgia,1970,2MiXC2LfpsoeUP5RvMGEQ3,,The Night The Lights Went Out In Georgia,Vicki Lawrence,3PNGsgUFOuNvwagyBCo2Rg,[]
386,Dawn,Tie a Yellow Ribbon Round the Ole Oak Tree,1970,12UzVR0M7asW2MHAZRJk0I,https://p.scdn.co/mp3-preview/a2fb18532d1584f3f9a27a34c04a9af1c1cece4f?cid=b05f690e17ba4b758d92a214cfbc7f24,Tie a Yellow Ribbon Round the Ole Oak Tree (feat. Tony Orlando) - Digitally Remastered 1998,Dawn,1vjeJ712UQutRhn6WJI4sF,
387,Stevie Wonder,You Are the Sunshine of My Life,1970,0n2pjCIMKwHSXoYfEbYMfX,,You Are The Sunshine Of My Life,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,
388,The Edgar Winter Group,Frankenstein,1970,2l0Z9fY1E8Bep8opmhmDhq,https://p.scdn.co/mp3-preview/148de386fa3311eb1b20e7c8df16ce9dc48faa3d?cid=b05f690e17ba4b758d92a214cfbc7f24,Frankenstein,The Edgar Winter Group,7j9PMegEgVN1fNp8NZXNCI,
389,Paul McCartney,My Love,1970,6W5B2atlbrHdC8vy8c3df8,,My Love,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
390,George Harrison,Give Me Love (Give Me Peace On Earth),1970,4XMRt4xFqLzGs4wDKkSSeu,,Give Me Love (Give Me Peace On Earth) - 2014 Mix,George Harrison,7FIoB5PHdrMZVC3q2HE5MS,
391,Billy Preston,Will It Go Round in Circles,1970,5YLVhkyMsAuYKOKihHJo21,,Will It Go Round In Circles,Billy Preston,0IecGJbdBeYSOVtSPRehh5,
392,Jim Croce,"Bad, Bad Leroy Brown",1970,1O0xeZrBDbq7HPREdmYUYK,https://p.scdn.co/mp3-preview/6151737dde14f6a0732b6b273176263984271437?cid=b05f690e17ba4b758d92a214cfbc7f24,"Bad, Bad Leroy Brown",Jim Croce,1R6Hx1tJ2VOUyodEpC12xM,
393,Maureen McGovern,The Morning After,1970,62QRbVm7DqR3eoqgT7pEfs,,The Morning After - Single Version,Maureen McGovern,3bnf5pPVQFWv762IiavilV,bubblegum pop
394,Diana Ross,Touch Me in the Morning,1970,4sIkDCqNjTubfb5UVs8lEA,,Touch Me In The Morning,Diana Ross,3MdG05syQeRYPPcClLaUGl,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
395,Stories,Brother Louie,1970,5kbSslE6zBMZnULSrE4SdZ,https://p.scdn.co/mp3-preview/204045de092dfddcbb3db4f8133b1634be1ab614?cid=b05f690e17ba4b758d92a214cfbc7f24,Brother Louie,Stories,31U8n9SSMOKaUcfi4KnYVT,
396,Marvin Gaye,Let's Get It On,1970,0jHkgTtTaqg5LNCiYDQPUB,,Let's Get It On,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,
397,Helen Reddy,Delta Dawn,1970,2forTEYSoZUr5qsvpdHstd,https://p.scdn.co/mp3-preview/c3c3ba8e078a506a28e5d3a65f1aa36c8adc23ee?cid=b05f690e17ba4b758d92a214cfbc7f24,Delta Dawn,Helen Reddy,0Sq7oGrYEe0BDmb13wgjOO,
398,Grand Funk Railroad,We're an American Band,1970,3XcjIvaZVUFAIdIYZqY9bd,,We're An American Band - Remastered 2002,Grand Funk Railroad,0qEcf3SFlpRcb3lK3f2GZI,
399,Cher,Half-Breed,1970,23jaOlnV7vHmly51DPBr35,,Half-Breed,Cher,72OaDtakiy6yFqkt4TsiFt,
400,The Rolling Stones,Angie,1970,1GcVa4jFySlun4jLSuMhiq,,Angie,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,
401,Gladys Knight & The Pips,Midnight Train to Georgia,1970,7MF7QAodbGzNYav5ZfIhAY,https://p.scdn.co/mp3-preview/e393a82394a9bc227599d28c327112838e454708?cid=b05f690e17ba4b758d92a214cfbc7f24,Midnight Train to Georgia,Gladys Knight & The Pips,0TF2NxkJZPQoX1H53rEFM1,
402,Eddie Kendricks,Keep On Truckin',1970,5CiOCxc3argOhj5qKNZGN0,,Keep On Truckin',Eddie Kendricks,2Uuon75BhnuuxdKLYn4wHn,
403,Ringo Starr,Photograph,1970,3OwpDtjbxvIXo7AxQRdqzC,,Photograph - Live,Ringo Starr,6DbJi8AcN5ANdtvJcwBSw8,
404,Carpenters,Top Of The World,1970,1Ehdm1PDlKrdfyBsjwEvd1,,Top Of The World,Carpenters,1eEfMU2AhEo7XnKgL7c304,"['adult standards', 'mellow gold', 'soft rock']"
405,Charlie Rich,The Most Beautiful Girl,1970,542C7PqR1oEfl63hlhQO4V,https://p.scdn.co/mp3-preview/5f6cef5d76f01c46b0c0f8c1bee8a3112d34d348?cid=b05f690e17ba4b758d92a214cfbc7f24,The Most Beautiful Girl,Charlie Rich,218kRJZ7FJs0hWIk8Ynzhz,
406,Jim Croce,Time in a Bottle,1970,561F1zqRwGPCTMRsLsXVtL,https://p.scdn.co/mp3-preview/81da62da84116af30a16c958f4c95e522fc0d147?cid=b05f690e17ba4b758d92a214cfbc7f24,Time In a Bottle,Jim Croce,1R6Hx1tJ2VOUyodEpC12xM,
407,Steve Miller Band,The Joker,1970,1bp2IO61zbQrbWNmKKxg3f,,The Joker,Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,
408,Al Wilson,Show and Tell,1970,1WXEEP03cUcXYp96MxAO2M,https://p.scdn.co/mp3-preview/a66b885ec0f6a841d4b13ed93a7efda4303c57c4?cid=b05f690e17ba4b758d92a214cfbc7f24,Show and Tell - Rerecorded,Al Wilson,2RwV62DIxFGEn8aWO3iaMM,
409,Ringo Starr,You're Sixteen,1970,24IHwt3oO37js9tC48hWMr,,You're Sixteen (You’re Beautiful And You’re Mine),Ringo Starr,6DbJi8AcN5ANdtvJcwBSw8,
410,Barbra Streisand,The Way We Were,1970,1vZTgn4JXWMahR8r99ug5H,https://p.scdn.co/mp3-preview/1d3d0d1a48dc81cf9dfd15f649d79041ff0b69d3?cid=b05f690e17ba4b758d92a214cfbc7f24,The Way We Were,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,
411,Love Unlimited Orchestra,Love's Theme,1970,4VpLTZ81muzN8ixvIvhmAt,,Love's Theme - Single Version,Love Unlimited Orchestra,4xXB8O08YhODlRglAjXPPJ,disco
412,Terry Jacks,Seasons in the Sun,1970,0X3d9gx7UDYgcwwkgTeNLR,https://p.scdn.co/mp3-preview/86e308e959e422c59104910bdf983c618ee6ab9e?cid=b05f690e17ba4b758d92a214cfbc7f24,Seasons in the Sun,Terry Jacks,09dDdtfi4mWLdC2BHOrIrl,classic uk pop
413,Cher,Dark Lady,1970,7nRZsUazJnExiRjpwkAoCr,,Dark Lady,Cher,72OaDtakiy6yFqkt4TsiFt,
414,John Denver,Sunshine on My Shoulders,1970,3m8lTUL5GxGUNSaycI77ND,https://p.scdn.co/mp3-preview/14e06cdbbc89ee7861359c2bb7ca461caf9b2879?cid=b05f690e17ba4b758d92a214cfbc7f24,Sunshine On My Shoulders,John Denver,7EK1bQADBoqbYXnT4Cqv9w,
415,Blue Swede,Hooked on a Feeling,1970,6Ac4NVYYl2U73QiTt11ZKd,https://p.scdn.co/mp3-preview/f4d2ded715803f9fe52b09bf38725b6a888ba45a?cid=b05f690e17ba4b758d92a214cfbc7f24,Hooked on a Feeling,Blue Swede,0UpuH5U4nZ3UGGUJi0Zfbp,classic swedish pop
416,Elton John,Bennie and the Jets,1970,5Wj1rJnCLpMHdLaxsFtJLs,,Bennie And The Jets - Remastered 2014,Elton John,3PhoLpVuITZKcymswpck5b,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']"
417,MFSB,TSOP,1970,6B9tR2OEurD4FsZM5btj3X,https://p.scdn.co/mp3-preview/4dc176fd6b7ec9035883c6e53fe4264a753d5077?cid=b05f690e17ba4b758d92a214cfbc7f24,TSOP (The Sound of Philadelphia) (feat. The Three Degrees),MFSB,2mknvtcck8i82nKxDPDibv,
418,Grand Funk Railroad,The Loco-Motion - Remastered 2002,1970,0PxYWaGiwWtcuL1VIMiEW4,,The Loco-Motion - Remastered 2002,Grand Funk Railroad,0qEcf3SFlpRcb3lK3f2GZI,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'symphonic rock']"
419,Ray Stevens,The Streak,1970,3HiIBzaoBkOTLmRYkdsusv,https://p.scdn.co/mp3-preview/6c2ee44042c052ce473a025a48d5094a159dc53d?cid=b05f690e17ba4b758d92a214cfbc7f24,The Streak - 1974 #1Pop; #3Country Billboard Chart Hit,Ray Stevens,7MpUvihmfilIxyN20kXwQj,
420,Wings,Band on the Run,1970,1H4idkmruFoJBg1DvUv2tY,,Band On The Run - Remastered 2010,Wings,3sFhA6G1N0gG1pszb6kk1m,
421,Bo Donaldson & The Heywoods,"Billy, Don't Be A Hero",1970,6ZqgJAbxuEUjazBLN5V0U4,,"Billy, Don't Be A Hero",Bo Donaldson & The Heywoods,6hpEpmvfhm26T0Mc8x65ox,['bubblegum pop']
422,Gordon Lightfoot,Sundown,1970,0SjnBEHZVXgCKvOrpvzL2k,https://p.scdn.co/mp3-preview/05870421f93c867f97c528496a5df89b37c985be?cid=b05f690e17ba4b758d92a214cfbc7f24,Sundown,Gordon Lightfoot,23rleGXVOVVgTk3xgtmfE4,
423,Hues Corporation,Rock the Boat,1970,7fu3Tv5rcoGD1PZV7s57WW,https://p.scdn.co/mp3-preview/ce55895c31e17dde7bcf6638c06dc2cfd6b40841?cid=b05f690e17ba4b758d92a214cfbc7f24,Rock the Boat,Hues Corporation,6PpGPIrFf3LM7Q77eR4Bts,
424,George McCrae,Rock Your Baby,1970,16KwF7IrKHTVTitUKH58g3,https://p.scdn.co/mp3-preview/4144cd85604fe1bfb8344f8018373f9120243f55?cid=b05f690e17ba4b758d92a214cfbc7f24,Rock Your Baby,George McCrae,6oV3BNm1Gj2GGgpYknc5TN,
425,John Denver,Annie's Song,1970,4J0DbyODwZJcmIAiTSJfMF,https://p.scdn.co/mp3-preview/f2bb55c637fbb6932c01d8d10b1adfb33867fa00?cid=b05f690e17ba4b758d92a214cfbc7f24,Annie's Song,John Denver,7EK1bQADBoqbYXnT4Cqv9w,
426,Roberta Flack,Feel Like Makin' Love,1970,5E8F36Cdn4lyOFI7gnN5c7,https://p.scdn.co/mp3-preview/1e8139730df61dd6a7f96d07978a0e4132c5aa18?cid=b05f690e17ba4b758d92a214cfbc7f24,Feel Like Makin' Love,Roberta Flack,0W498bDDNlJIrYMKXdpLHA,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
427,Paper Lace,The Night Chicago Died,1970,4f4RRYN3R7glPElFjeoUnC,https://p.scdn.co/mp3-preview/3a18f41799bd33aa5f7775d4dcf53c2d9e1e2bd2?cid=b05f690e17ba4b758d92a214cfbc7f24,The Night Chicago Died,Paper Lace,33W24YuaMUEk85MwRX6cRs,
428,Paul Anka,(You're) Having My Baby,1970,5PuAFxKmqG72uKyoo11zpQ,,(You're) Having My Baby,Paul Anka,7ceUfdWq2t5nbatS6ollHh,
429,Eric Clapton,I Shot the Sheriff,1970,0UOxp1BpnD8uPQMKU4wKjz,,I Shot The Sheriff,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,
430,Barry White,"Can't Get Enough of Your Love, Babe",1970,3mWpUEBYnv9SIFWfixSJFx,,"Can't Get Enough Of Your Love, Babe",Barry White,3rfgbfpPSfXY40lzRK7Syt,
431,Andy Kim,Rock Me Gently,1970,2qh2VGAOYFXLsMbdATRf6w,,Rock Me Gently,Andy Kim,5MYBNUKoFf9LAg30ByaBli,
432,Olivia Newton-John,I Honestly Love You,1970,2kCIwSz0JoYQPrT4Ykr1MZ,,I Honestly Love You,Olivia Newton-John,4BoRxUdrcgbbq1rxJvvhg9,
433,Billy Preston,Nothing from Nothing,1970,5n9QhVJS3XSjSc9kNJNEIU,,Nothing From Nothing,Billy Preston,0IecGJbdBeYSOVtSPRehh5,
434,Dionne Warwick,Then Came You,1970,2ARBXxaM4pzXhGpFoZPAg7,https://p.scdn.co/mp3-preview/39ad77b475940a73a82d7b0dc9b8c82da795b367?cid=b05f690e17ba4b758d92a214cfbc7f24,Then Came You,Dionne Warwick,2JSjCHK79gdaiPWdKiNUNp,
435,Stevie Wonder,You Haven't Done Nothin',1970,1inwt0v9a4ib9yS6Y4KsdM,,You Haven't Done Nothin',Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,
436,Bachman-Turner Overdrive,You Ain't Seen Nothing Yet,1970,0HOrDVS349XFcpCYsO2hAP,,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,5q4AzEtCoYJyXjMMoEkSU5,
437,John Lennon,Whatever Gets You Thru the Night,1970,49nBXQzYNyjoBmUda3ezMf,,Whatever Gets You Thru The Night - Remastered 2010,John Lennon,4x1nvY2FN8jxqAFA0DA02H,
